anime_id,Name,English name,Other name,Score,Genres,Synopsis,Type,Episodes,Aired,Premiered,Status,Producers,Licensors,Studios,Source,Duration,Rating,Rank,Popularity,Favorites,Scored By,Members,Image URL
2402,Ashita no Joe,Tomorrow's Joe,あしたのジョー,8.29,"Drama, Sports","Joe Yabuki is a troubled youth, whose only solution to problems is throwing punches at them. What he lacks in manners and discipline, he makes up for with his self-taught fighting skills.

One day, while wandering the slums of Doya, Joe gets into a fight with the local gang. Although greatly outnumbered, he effortlessly defeats them, drawing the attention of Danpei Tange—a former boxing coach turned alcoholic. Seeing his potential, he offers to train Joe into Japan's greatest boxer. At first, Joe dismisses Danpei as a hopeless drunk; but after the trainer saves his life, he agrees to live with him and learn the art of boxing. Unfortunately, Joe's personality makes him an unruly student, and he often falls back to his old ways.

To survive the harsh world of his new career, Joe needs to trust his mentor and master the techniques taught to him. However, the road to becoming a professional boxer is rife with struggles that will test his mettle to the end.",TV,79.0,"Apr 1, 1970 to Sep 29, 1971",spring 1970,Finished Airing,Fuji TV,UNKNOWN,Mushi Production,Manga,25 min per ep,PG-13 - Teens 13 or older,251.0,2138,1845,22016.0,85623,https://cdn.myanimelist.net/images/anime/5/64671.jpg
4921,Ramayana: The Legend of Prince Rama,Ramayana: The Legend of Prince Rama,ラーマーヤナ ラーマ王子伝説,8.29,Adventure,"Rama, the eldest prince of the Kingdom of Ayodhya, is beloved by all and the natural successor to his father's throne. However, when one of his father's wives conspires to get her son on the throne instead, Rama ends up being banished into the woods for 14 years. Accompanied by his wife, Sita, and his brother, Lakshman—Rama tries to make the most of life in exile despite his challenges.

The trio's life in the forest is interrupted, however, when Demon King Ravan sets his sights on Sita. Using a crafty plan, he manages to distract Rama and steal Sita away to his castle. Heartbroken and distraught, Rama searches every corner of the world for his wife, unaware of the lengths he will have to go to rescue her.",Movie,1.0,"Jan 15, 1993",UNKNOWN,Finished Airing,"TEM Co., Ltd.",UNKNOWN,Nippon Ramayana Film Co.,Other,2 hr 15 min,G - All Ages,248.0,6284,155,4650.0,9117,https://cdn.myanimelist.net/images/anime/1070/104671.jpg
10408,Hotarubi no Mori e,Into the Forest of Fireflies' Light,蛍火の杜へ,8.29,"Award Winning, Drama, Romance, Supernatural","During a summer vacation at her grandfather’s house, six-year-old Hotaru Takegawa gets lost in a forest rumored to be inhabited by spirits. While crying out in desperation, Hotaru is approached by Gin—a mysterious boy wearing a mask—who offers to help her.

Overjoyed at the sight of another person, Hotaru runs to Gin with open arms only to be rudely fended off. However, she quickly learns the grave reason behind his behavior: a dreadful curse has been cast upon Gin. Should he ever be touched by a human being, he will disappear forever.

Though Gin urges her to never return, Hotaru does the exact opposite, and before too long, the two become close friends despite his delicate situation. Nonetheless, as years pass and their mutual feelings grow stronger, Hotaru and Gin start struggling with the boundaries that destiny has set between them.",Movie,1.0,"Sep 17, 2011",UNKNOWN,Finished Airing,"TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha, DAX Production",UNKNOWN,Brain's Base,Manga,45 min,G - All Ages,257.0,213,10039,443027.0,791169,https://cdn.myanimelist.net/images/anime/1599/112267.jpg
30346,Doukyuusei (Movie),Doukyusei -Classmates-,同級生,8.29,"Boys Love, Romance","Hikaru Kusakabe is a normal, carefree boy in a rock band who is always focused on the present. During the summer, his entire class is forced to participate in an upcoming chorus festival. By coincidence, he discovers his classmate Rihito Sajou—known for being an honor student with excellent grades—practicing his singing alone. Sajou just cannot seem to get their class' song right, and Kusakabe, delighted at seeing a new side of his straight-laced classmate, offers to help him prepare for the event.

Although their lives and personalities are total opposites, they begin to grow closer as time progresses. But with the pressure of an unknown future, what will become of them and their growing relationship?",Movie,1.0,"Feb 20, 2016",UNKNOWN,Finished Airing,"Aniplex, Half H.P Studio",Aniplex of America,A-1 Pictures,Manga,1 hr,PG-13 - Teens 13 or older,254.0,876,5925,137194.0,255843,https://cdn.myanimelist.net/images/anime/3/78606.jpg
38691,Dr. Stone,Dr. Stone,ドクターストーン,8.29,"Adventure, Comedy, Sci-Fi","After five years of harboring unspoken feelings, high-schooler Taiju Ooki is finally ready to confess his love to Yuzuriha Ogawa. Just when Taiju begins his confession however, a blinding green light strikes the Earth and petrifies mankind around the world—turning every single human into stone.

Several millennia later, Taiju awakens to find the modern world completely nonexistent, as nature has flourished in the years humanity stood still. Among a stone world of statues, Taiju encounters one other living human: his science-loving friend Senkuu, who has been active for a few months. Taiju learns that Senkuu has developed a grand scheme—to launch the complete revival of civilization with science. Taiju's brawn and Senkuu's brains combine to forge a formidable partnership, and they soon uncover a method to revive those petrified.

However, Senkuu's master plan is threatened when his ideologies are challenged by those who awaken. All the while, the reason for mankind's petrification remains unknown.",TV,24.0,"Jul 5, 2019 to Dec 13, 2019",summer 2019,Finished Airing,"TOHO animation, Shueisha, 8PAN","Funimation, Crunchyroll",TMS Entertainment,Manga,24 min per ep,PG-13 - Teens 13 or older,255.0,55,27001,986159.0,1630125,https://cdn.myanimelist.net/images/anime/1613/102576.jpg
38826,Tenki no Ko,Weathering with You,天気の子,8.29,"Award Winning, Drama, Fantasy, Romance","Tokyo is currently experiencing rain showers that seem to disrupt the usual pace of everyone living there to no end. Amidst this seemingly eternal downpour arrives the runaway high school student Hodaka Morishima, who struggles to financially support himself—ending up with a job at a small-time publisher. At the same time, the orphaned Hina Amano also strives to find work to sustain herself and her younger brother.

Both fates intertwine when Hodaka attempts to rescue Hina from shady men, deciding to run away together. Subsequently, Hodaka discovers that Hina has a strange yet astounding power: the ability to call out the sun whenever she prays for it. With Tokyo's unusual weather in mind, Hodaka sees the potential of this ability. He suggests that Hina should become a ""sunshine girl""—someone who will clear the sky for people when they need it the most.

Things begin looking up for them at first. However, it is common knowledge that power always comes with a hefty price...",Movie,1.0,"Jul 19, 2019",UNKNOWN,Finished Airing,"Toho, Lawson HMV Entertainment, JR East Marketing & Communications, Kadokawa, voque ting, STORY, Lawson Entertainment",GKIDS,CoMix Wave Films,Original,1 hr 52 min,PG-13 - Teens 13 or older,258.0,158,11695,558947.0,928427,https://cdn.myanimelist.net/images/anime/1880/101146.jpg
52578,Boku no Kokoro no Yabai Yatsu,The Dangers in My Heart,僕の心のヤバイやつ,8.29,"Comedy, Romance","Kyoutarou Ichikawa may look like a shy and reserved middle school student, but deep within his heart is a bloodthirsty killer. His ultimate desire is to see his classmate Anna Yamada's beautiful face writhing in pain before he ends her life. But this fantasy may never come to fruition, as Ichikawa starts to see an entirely different side to Yamada.

Often seeking refuge in the library, Ichikawa frequently runs into Yamada. It is during these encounters that Ichikawa realizes his model classmate is actually an airhead who can never read the room. As they spend more time together, the boy cannot help but feel not only a sense of endearment toward the very girl he wishes to murder but also a desire to protect her at all costs. Is it possible that this sudden change in Ichikawa's perspective could lead to something more?",TV,12.0,"Apr 2, 2023 to Jun 18, 2023",spring 2023,Finished Airing,"Dentsu, TV Asahi, Movic, Magic Capsule, Avex Pictures, Akita Shoten, BS Asahi, TV Asahi Music",Sentai Filmworks,Shin-Ei Animation,Manga,23 min per ep,PG-13 - Teens 13 or older,253.0,1526,1549,43385.0,137774,https://cdn.myanimelist.net/images/anime/1545/133887.jpg
6675,Redline,Redline,REDLINE,8.28,"Action, Sci-Fi","Every five years, an exhilarating race called Redline is held, and the universe's most anticipated competition has only one rule: that there are none. Racers are pushed to their absolute limit—a feeling that daredevil driver JP knows all too well. Having just qualified to participate in Redline, he is eager to battle against the other highly skilled drivers, particularly the beautiful rising star and the only other human that qualified, Sonoshee McLaren.

But this year's Redline may be far more dangerous than usual—it has been announced to take place on the planet Roboworld with its trigger-happy military and criminals who look to turn the race to their own advantage. However, the potential danger doesn't stop the racers; in fact, it only adds to the thrill. Relying solely on his vehicle's speed, JP prepares for the event to come, aiming to take first place in the biggest race of his life.",Movie,1.0,"Aug 14, 2009",UNKNOWN,Finished Airing,Tohokushinsha Film Corporation,Anchor Bay Films,Madhouse,Original,1 hr 42 min,R+ - Mild Nudity,259.0,605,5331,194318.0,359280,https://cdn.myanimelist.net/images/anime/12/28553.jpg
10087,Fate/Zero,Fate/Zero,フェイト/ゼロ,8.28,"Action, Fantasy, Supernatural","With the promise of granting any wish, the omnipotent Holy Grail triggered three wars in the past, each too cruel and fierce to leave a victor. In spite of that, the wealthy Einzbern family is confident that the Fourth Holy Grail War will be different; namely, with a vessel of the Holy Grail now in their grasp. Solely for this reason, the much hated ""Magus Killer"" Kiritsugu Emiya is hired by the Einzberns, with marriage to their only daughter Irisviel as binding contract.

Kiritsugu now stands at the center of a cutthroat game of survival, facing off against six other participants, each armed with an ancient familiar, and fueled by unique desires and ideals. Accompanied by his own familiar, Saber, the notorious mercenary soon finds his greatest opponent in Kirei Kotomine, a priest who seeks salvation from the emptiness within himself in pursuit of Kiritsugu.

Based on the light novel written by Gen Urobuchi, Fate/Zero depicts the events of the Fourth Holy Grail War—10 years prior to Fate/stay night. Witness a battle royale in which no one is guaranteed to survive.",TV,13.0,"Oct 2, 2011 to Dec 25, 2011",fall 2011,Finished Airing,"Aniplex, Nitroplus, Seikaisha, Notes",Aniplex of America,ufotable,Light novel,28 min per ep,R - 17+ (violence & profanity),263.0,73,33096,830466.0,1447672,https://cdn.myanimelist.net/images/anime/1887/117644.jpg
13125,Shinsekai yori,From the New World,新世界より,8.28,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Suspense","In the town of Kamisu 66, 12-year-old Saki Watanabe has just awakened to her psychic powers and is relieved to rejoin her friends—the mischievous Satoru Asahina, the shy Mamoru Itou, the cheerful Maria Akizuki, and Shun Aonuma, a mysterious boy whom Saki admires—at Sage Academy, a special school for psychics. However, unease looms as Saki begins to question the fate of those unable to awaken to their powers, and the children begin to get involved with secretive matters such as the rumored Tainted Cats said to abduct children.

Shinsekai yori tells the unique coming-of-age story of Saki and her friends as they journey to grow into their roles in the supposed utopia. Accepting these roles, however, might not come easy when faced with the dark and shocking truths of society, and the impending havoc born from the new world.",TV,25.0,"Sep 29, 2012 to Mar 23, 2013",fall 2012,Finished Airing,"Aniplex, TV Asahi, Pony Canyon",Sentai Filmworks,A-1 Pictures,Novel,22 min per ep,R - 17+ (violence & profanity),260.0,237,21778,270426.0,755992,https://cdn.myanimelist.net/images/anime/1549/136389.jpg
22507,Initial D Final Stage,UNKNOWN,頭文字 D Final Stage,8.28,UNKNOWN,"In the final match against the Kanagawa street racing team Sidewinder, Project D street racer Takumi Fujiwara is faced with a surprising challenger: Shinji Inui, a 17-year-old high school student. Beginning to drive at a very young age, Shinji is not only familiar with the mountain pass where the race is taking place, but he also drives a Toyota AE86—the same car model Takumi uses.

Initially reluctant to participate due to a lack of enthusiasm, Shinji becomes motivated after witnessing the fiery battle between Keisuke Takahashi and Gou Houjou. Undefeated in his home course known as the Tsubaki Line, Shinji might prove to be Takumi's most formidable opponent yet.",TV,4.0,"May 16, 2014 to Jun 22, 2014",spring 2014,Finished Airing,Avex Entertainment,UNKNOWN,SynergySP,Manga,27 min per ep,PG-13 - Teens 13 or older,266.0,1573,892,68019.0,132248,https://cdn.myanimelist.net/images/anime/1404/101364.jpg
25835,Shirobako,Shirobako,SHIROBAKO,8.28,"Award Winning, Comedy, Drama","It all started in Kaminoyama High School, when five best friends—Aoi Miyamori, Ema Yasuhara, Midori Imai, Shizuka Sakaki, and Misa Toudou—discovered their collective love for all things anime and formed the animation club. After making their first amateur anime together and showcasing it at the culture festival, the group vows to pursue careers in the industry, aiming to one day work together and create their own mainstream show.

Two and a half years later, Aoi and Ema have managed to land jobs at the illustrious Musashino Animation production company. The others, however, are finding it difficult to get their dream jobs. Shizuka is feeling the weight of not being recognized as a capable voice actor, Misa has a secure yet unsatisfying career designing 3D models for a car company, and Midori is a university student intent on pursuing her dream as a story writer. These five girls will learn that the path to success is one with many diversions, but dreams can still be achieved through perseverance and a touch of eccentric creativity.",TV,24.0,"Oct 9, 2014 to Mar 26, 2015",fall 2014,Finished Airing,"Sotsu, Movic, Warner Bros. Japan, KlockWorx, Showgate, Infinite, Imagine",Sentai Filmworks,P.A. Works,Original,24 min per ep,PG-13 - Teens 13 or older,261.0,489,6199,138671.0,431025,https://cdn.myanimelist.net/images/anime/1918/93511.jpg
41457,86,86 Eighty-Six,86―エイティシックス―,8.28,"Action, Drama, Sci-Fi","According to the Republic of San Magnolia, their ongoing war against the Giadian Empire has no casualties—however, that is mere propaganda. While the silver-haired Alba of the Republic's eighty-five sectors live safely behind protective walls, those of different appearances are interned in a secret eighty-sixth faction. Known within the military as the Eighty-Six, they are forced to fight against the Empire's autonomous Legion under the command of the Republican ""Handlers.""

Vladilena Milizé is assigned to the Spearhead squadron to replace their previous Handler. Shunned by her peers for being a fellow Eighty-Six supporter, she continues to fight against their inhumane discrimination. Shinei Nouzen is the captain of the Spearhead squadron. Infamous for being the sole survivor of every squadron he's been in, he insists on shouldering the names and wishes of his fallen comrades. When the fates of these young souls from two different worlds collide, will it ignite the spark that lights their path to salvation, or will they burn themselves in the flames of despair?",TV,11.0,"Apr 11, 2021 to Jun 20, 2021",spring 2021,Finished Airing,"Aniplex, Kadokawa, Bandai Spirits",UNKNOWN,A-1 Pictures,Light novel,23 min per ep,R - 17+ (violence & profanity),262.0,274,17085,349106.0,686544,https://cdn.myanimelist.net/images/anime/1987/117507.jpg
42886,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,Legend of the Galactic Heroes: Die Neue These - Collision,銀河英雄伝説 Die Neue These 激突,8.28,"Drama, Sci-Fi","As Yang is ordered to appear before the Free Planet Alliance, he’s shaken by the corruption he discovers. Meanwhile, Marshal Reinhardt uncovers disloyalty under his command as an upstart admiral launches a vicious offensive to retake the Iserlohn Fortress. Struggling to make strides in this never-ending bloody war, these two finally see their true enemy lies not from without—but from within!

(Source: Crunchyroll)",Movie,12.0,"Mar 4, 2022 to May 13, 2022",UNKNOWN,Finished Airing,"Shochiku, Wright Staff, Aiming",UNKNOWN,Production I.G,Novel,25 min per ep,R - 17+ (violence & profanity),260.0,4703,111,6404.0,18785,https://cdn.myanimelist.net/images/anime/1859/118711.jpg
43,Koukaku Kidoutai,Ghost in the Shell,GHOST IN THE SHELL（攻殻機動隊）,8.27,"Action, Award Winning, Mystery, Sci-Fi, Suspense","In the year 2029, Niihama City has become a technologically advanced metropolis. Due to great improvements in cybernetics, its citizens are able to replace their limbs with robotic parts. The world is now more interconnected than ever before, and the city's Public Security Section 9 is responsible for combating corruption, terrorism, and other dangerous threats following this shift toward globalization.

The strong-willed Major Motoko Kusanagi of Section 9 spearheads a case involving a mysterious hacker known only as the ""Puppet Master,"" who leaves a trail of victims stripped of their memories. Like many in this futuristic world, the Puppet Master's body is almost entirely robotic, giving them incredible power.

As Motoko and her subordinates follow the enigmatic criminal's trail, other parties—including Section 6—start to get involved, forcing her to confront the extremely complicated nature of the case. Pondering about various philosophical questions, such as her own life's meaning, Motoko soon realizes that the one who will provide these answers is none other than the Puppet Master themself.",Movie,1.0,"Nov 18, 1995",UNKNOWN,Finished Airing,"Bandai Visual, Kodansha",Manga Entertainment,Production I.G,Manga,1 hr 22 min,R+ - Mild Nudity,276.0,329,12339,315593.0,604276,https://cdn.myanimelist.net/images/anime/10/82594.jpg
